dataset,accuracy_metric,fairness_metric,base_model,method,lambda_,seed_mean_accuracy,seed_mean_fairness,on_pareto_frontier
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,eqodds_postproc,0.1,0.8377551020408165,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,eqodds_postproc,0.3,0.8377551020408165,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,eqodds_postproc,1.0,0.8377551020408165,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,eqodds_postproc,3.0,0.8377551020408165,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,eqodds_postproc,10.0,0.8377551020408165,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,gerryfair,0.0,0.8333333333333334,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,gerryfair,0.05,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,gerryfair,0.1,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,gerryfair,0.3,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,gerryfair,1.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,gerryfair,3.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,gerryfair,10.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,lfr,0.0,0.8333333333333334,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,lfr,0.05,0.8323129251700682,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,lfr,0.1,0.8335034013605442,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,lfr,0.3,0.8338435374149661,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,lfr,1.0,0.8244897959183675,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,lfr,3.0,0.8396258503401361,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,lfr,10.0,0.8401360544217689,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,optim_preproc,0.0,0.8333333333333334,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,reject_option,0.0,0.8333333333333334,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,reject_option,0.05,0.5714285714285714,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,reject_option,0.1,0.5714285714285714,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,reject_option,0.3,0.5714285714285714,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,reject_option,1.0,0.5714285714285714,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,reject_option,3.0,0.5714285714285714,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,reject_option,10.0,0.5714285714285714,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,reweighing,0.0,0.8333333333333334,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,smote_nc,0.0,0.8333333333333334,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,smote_nc,0.05,0.6146258503401361,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,smote_nc,0.1,0.6146258503401361,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,smote_nc,0.3,0.6146258503401361,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,smote_nc,1.0,0.6146258503401361,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,smote_nc,3.0,0.6146258503401361,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,KNN,smote_nc,10.0,0.6146258503401361,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,adv_debias,0.0,0.8431972789115646,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,adv_debias,0.05,0.8437074829931973,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,adv_debias,0.1,0.8452380952380952,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,adv_debias,0.3,0.8448979591836734,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,adv_debias,1.0,0.8460884353741497,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,adv_debias,3.0,0.8488095238095237,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,adv_debias,10.0,0.8517006802721088,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,calib_eqodds,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,calib_eqodds,0.05,0.8731292517006801,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,calib_eqodds,0.1,0.8731292517006801,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,calib_eqodds,0.3,0.8731292517006801,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,calib_eqodds,1.0,0.8731292517006801,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,calib_eqodds,3.0,0.8743197278911564,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,calib_eqodds,10.0,0.8743197278911564,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,di_remover,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,di_remover,0.05,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,di_remover,0.1,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,di_remover,0.3,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,di_remover,1.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,di_remover,3.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,di_remover,10.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,eqodds_postproc,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,eqodds_postproc,0.05,0.8700680272108844,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,eqodds_postproc,0.1,0.8700680272108844,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,eqodds_postproc,0.3,0.8700680272108844,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,eqodds_postproc,1.0,0.8700680272108844,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,eqodds_postproc,3.0,0.8700680272108844,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,eqodds_postproc,10.0,0.8700680272108844,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,exp_gradient,0.0,0.8707482993197277,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,exp_gradient,0.05,0.8673469387755102,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,exp_gradient,0.1,0.8707482993197277,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,exp_gradient,0.3,0.8639455782312926,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,exp_gradient,1.0,0.8673469387755102,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,exp_gradient,3.0,0.8673469387755102,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,exp_gradient,10.0,0.8673469387755102,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,gerryfair,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,gerryfair,0.05,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,gerryfair,0.1,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,gerryfair,0.3,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,gerryfair,1.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,gerryfair,3.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,gerryfair,10.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,lfr,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,lfr,0.05,0.803206997084548,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,lfr,0.1,0.8090379008746356,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,lfr,0.3,0.804421768707483,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,lfr,1.0,0.8035714285714286,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,lfr,3.0,0.8341836734693877,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,optim_preproc,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,prejudice_remover,0.0,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,prejudice_remover,0.05,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,prejudice_remover,0.1,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,prejudice_remover,0.3,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,prejudice_remover,1.0,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,prejudice_remover,3.0,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,prejudice_remover,10.0,0.8843537414965986,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reject_option,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reject_option,0.05,0.7312925170068028,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reject_option,0.1,0.7312925170068028,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reject_option,0.3,0.7312925170068028,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reject_option,1.0,0.7312925170068028,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reject_option,3.0,0.7312925170068028,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reject_option,10.0,0.7312925170068028,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reweighing,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reweighing,0.05,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reweighing,0.1,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reweighing,0.3,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reweighing,1.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reweighing,3.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,reweighing,10.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,smote_nc,0.0,0.8741496598639455,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,smote_nc,0.05,0.7198979591836735,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,smote_nc,0.1,0.7198979591836735,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,smote_nc,0.3,0.7198979591836735,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,smote_nc,1.0,0.7198979591836735,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,smote_nc,3.0,0.7198979591836735,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,LR,smote_nc,10.0,0.7198979591836735,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,adv_debias,0.0,0.8431972789115646,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,adv_debias,0.05,0.8437074829931973,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,adv_debias,0.1,0.8452380952380952,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,adv_debias,0.3,0.8448979591836734,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,adv_debias,1.0,0.8460884353741497,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,adv_debias,3.0,0.8488095238095237,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,adv_debias,10.0,0.8517006802721088,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,calib_eqodds,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,calib_eqodds,0.05,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,calib_eqodds,0.1,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,calib_eqodds,0.3,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,calib_eqodds,1.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,calib_eqodds,3.0,0.8355442176870749,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,calib_eqodds,10.0,0.8355442176870749,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,di_remover,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,di_remover,0.05,0.8333333333333334,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,di_remover,0.1,0.8318027210884354,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,di_remover,0.3,0.8329931972789115,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,di_remover,1.0,0.8287414965986395,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,di_remover,3.0,0.8287414965986395,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,di_remover,10.0,0.8287414965986395,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,eqodds_postproc,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,eqodds_postproc,0.05,0.8341836734693878,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,eqodds_postproc,0.1,0.8341836734693878,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,eqodds_postproc,0.3,0.8341836734693878,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,eqodds_postproc,1.0,0.8341836734693878,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,eqodds_postproc,3.0,0.8341836734693878,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,eqodds_postproc,10.0,0.8341836734693878,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,exp_gradient,0.0,0.8338435374149661,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,exp_gradient,0.05,0.832482993197279,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,exp_gradient,0.1,0.8338435374149661,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,exp_gradient,0.3,0.8331632653061225,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,exp_gradient,1.0,0.8314625850340136,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,exp_gradient,3.0,0.8321428571428571,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,exp_gradient,10.0,0.830952380952381,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,gerryfair,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,gerryfair,0.05,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,gerryfair,0.1,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,gerryfair,0.3,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,gerryfair,1.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,gerryfair,3.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,gerryfair,10.0,0.8605442176870748,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,lfr,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,lfr,0.05,0.8083333333333333,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,lfr,0.1,0.8141156462585034,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,lfr,0.3,0.8207482993197279,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,lfr,1.0,0.8243197278911565,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,lfr,3.0,0.8316326530612246,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,lfr,10.0,0.8401360544217689,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,optim_preproc,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,prejudice_remover,0.0,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,prejudice_remover,0.05,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,prejudice_remover,0.1,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,prejudice_remover,0.3,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,prejudice_remover,1.0,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,prejudice_remover,3.0,0.8877551020408163,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,prejudice_remover,10.0,0.8843537414965986,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reject_option,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reject_option,0.05,0.7943877551020408,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reject_option,0.1,0.7938775510204081,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reject_option,0.3,0.7938775510204081,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reject_option,1.0,0.7938775510204081,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reject_option,3.0,0.7938775510204081,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reject_option,10.0,0.7938775510204081,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reweighing,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reweighing,0.05,0.8323129251700682,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reweighing,0.1,0.8323129251700682,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reweighing,0.3,0.8323129251700682,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reweighing,1.0,0.8323129251700682,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reweighing,3.0,0.8323129251700682,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,reweighing,10.0,0.8323129251700682,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,smote_nc,0.0,0.8353741496598639,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,smote_nc,0.05,0.7960884353741496,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,smote_nc,0.1,0.7960884353741496,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,smote_nc,0.3,0.7960884353741496,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,smote_nc,1.0,0.7960884353741496,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,smote_nc,3.0,0.7960884353741496,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,MLP,smote_nc,10.0,0.7960884353741496,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,adv_debias,0.0,0.8431972789115646,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,adv_debias,0.05,0.8437074829931973,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,adv_debias,0.1,0.8452380952380952,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,adv_debias,0.3,0.8448979591836734,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,adv_debias,1.0,0.8460884353741497,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,adv_debias,3.0,0.8488095238095237,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,adv_debias,10.0,0.8517006802721088,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,calib_eqodds,0.0,0.8549319727891156,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,calib_eqodds,0.05,0.8554421768707483,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,calib_eqodds,0.1,0.8554421768707483,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,calib_eqodds,0.3,0.8554421768707483,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,calib_eqodds,1.0,0.8554421768707483,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,calib_eqodds,3.0,0.85578231292517,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,calib_eqodds,10.0,0.85578231292517,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,di_remover,0.0,0.8549319727891156,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,di_remover,0.05,0.854251700680272,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,di_remover,0.1,0.8547619047619047,,False
ibm_hr_attrition,accuracy,counterfactual_fairness,RF,di_remover,0.3,0.8539115646258504,,False
