dataset,weighting_scheme,model_a,model_b,comparison_type,mean,ci_lo,ci_hi,cohens_d,effect_size_kind,p_value,n_bootstrap,notes,p_holm,rejected_holm
dutch_census,rank_aggregate,RandomForestClassifier,KNeighborsClassifier,separability_gap,-3.25,-3.65,-2.85,-3.3624898554745135,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,rank_aggregate,RandomForestClassifier,LogisticRegression,separability_gap,-0.25,-0.85,0.25,-0.18757714462371256,cohens_d,0.44,10000,model_b effectively deterministic across seeds (sd=0),1.0,False
dutch_census,rank_aggregate,RandomForestClassifier,MLPClassifier,separability_gap,2.85,2.25,3.4,2.1134775288215333,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,rank_aggregate,RandomForestClassifier,XGBClassifier,separability_gap,-1.35,-1.85,-0.9,-1.2391882759082895,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,rank_aggregate,XGBClassifier,GradientBoostingClassifier,separability_gap,4.55,4.05,5.05,3.9705705964915734,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,rank_aggregate,XGBClassifier,KNeighborsClassifier,separability_gap,-1.9,-2.3,-1.5,-1.861220409876652,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,GradientBoostingClassifier,KNeighborsClassifier,procedural_gap,0.13241974282408842,0.12045440941958374,0.14565719500701096,4.518193177572392,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,LogisticRegression,GradientBoostingClassifier,procedural_gap,-0.019384016221743634,-0.034176068992629476,-0.0038224438630683377,-0.5391316893174621,cohens_d,0.018,10000,,1.0,False
dutch_census,transparency_heavy,LogisticRegression,KNeighborsClassifier,procedural_gap,0.11303572660234477,0.09675489125307472,0.13097666454831677,2.7949048959603218,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,LogisticRegression,MLPClassifier,procedural_gap,0.015843027270974565,-0.002139243582415344,0.03654440004633349,0.350973732168647,cohens_d,0.0908,10000,,1.0,False
dutch_census,transparency_heavy,LogisticRegression,XGBClassifier,procedural_gap,0.06600802504967615,0.046477196713762915,0.08727499395697735,1.364385630707766,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,MLPClassifier,GradientBoostingClassifier,procedural_gap,-0.0352270434927182,-0.04723138269068062,-0.022752646881765027,-1.2287550595175962,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,MLPClassifier,KNeighborsClassifier,procedural_gap,0.09719269933137023,0.0821269477439076,0.11344368451215514,2.658661279267957,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,MLPClassifier,XGBClassifier,procedural_gap,0.05016499777870158,0.03825025556084151,0.062495500085738044,1.759058285372978,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,GradientBoostingClassifier,procedural_gap,-0.07345851271823631,-0.08714976816932461,-0.05851302208354328,-2.1570797413544103,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,KNeighborsClassifier,procedural_gap,0.0589612301058521,0.04483260049581687,0.07376601770870284,1.7196656763058813,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,LogisticRegression,procedural_gap,-0.054074496496492666,-0.07523065438450635,-0.035251421078137,-1.1547128891008978,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,MLPClassifier,procedural_gap,-0.03823146922551811,-0.05052208591045645,-0.026137594349808044,-1.336915363259481,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,XGBClassifier,procedural_gap,0.011933528553183475,-0.003100840045116217,0.026651256988354466,0.3454658963966413,cohens_d,0.1204,10000,,1.0,False
dutch_census,transparency_heavy,XGBClassifier,GradientBoostingClassifier,procedural_gap,-0.08539204127141978,-0.09887688699636443,-0.07117588559200189,-2.632768323554546,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,XGBClassifier,KNeighborsClassifier,procedural_gap,0.04702770155266863,0.029695385933329144,0.06456631281093798,1.1579884352571979,cohens_d,0.0,10000,,0.0,True
dutch_census,transparency_heavy,,,rank_disagreement,-0.3685714285714286,-0.4742857142857142,-0.26000000000000006,,spearman_rho,0.0,10000,Spearman ρ between procedural-rank and statistical-rank vectors over trained models; H₀: ρ=1,0.0,True
dutch_census,transparency_heavy,GradientBoostingClassifier,KNeighborsClassifier,separability_gap,-8.35,-8.7,-7.95,-9.54183229646608,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,LogisticRegression,GradientBoostingClassifier,separability_gap,5.7,5.1,6.25,4.2485291572496005,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,LogisticRegression,KNeighborsClassifier,separability_gap,-2.65,-3.0,-2.3,-3.2606246804520307,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,LogisticRegression,MLPClassifier,separability_gap,3.65,3.0,4.35,2.2833634648621652,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,LogisticRegression,XGBClassifier,separability_gap,0.5,-0.05,1.05,0.39144068062940635,cohens_d,0.0956,10000,model_b effectively deterministic across seeds (sd=0),1.0,False
dutch_census,transparency_heavy,MLPClassifier,GradientBoostingClassifier,separability_gap,2.05,1.5,2.55,1.7212790256754,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,MLPClassifier,KNeighborsClassifier,separability_gap,-6.3,-6.75,-5.85,-6.110006400800392,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,MLPClassifier,XGBClassifier,separability_gap,-3.15,-3.6,-2.65,-2.891439310452675,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,GradientBoostingClassifier,separability_gap,5.7,5.1,6.2,4.521142386258277,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,KNeighborsClassifier,separability_gap,-2.65,-3.1,-2.2,-2.4324806897459017,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,LogisticRegression,separability_gap,0.0,-0.7,0.6,0.0,cohens_d,1.0,10000,model_b effectively deterministic across seeds (sd=0),1.0,False
dutch_census,transparency_heavy,RandomForestClassifier,MLPClassifier,separability_gap,3.65,3.1,4.15,2.977601733621044,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,RandomForestClassifier,XGBClassifier,separability_gap,0.5,-0.15,1.15,0.32489314482696546,cohens_d,0.1484,10000,model_b effectively deterministic across seeds (sd=0),1.0,False
dutch_census,transparency_heavy,XGBClassifier,GradientBoostingClassifier,separability_gap,5.2,4.8,5.6,5.465324093030574,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,transparency_heavy,XGBClassifier,KNeighborsClassifier,separability_gap,-3.15,-3.5,-2.75,-3.599613381301575,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,GradientBoostingClassifier,KNeighborsClassifier,procedural_gap,0.06500194764002203,0.059584512730219565,0.07119016463241189,4.835730784927924,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,LogisticRegression,GradientBoostingClassifier,procedural_gap,-0.01013058840327502,-0.0162808760760167,-0.003630520265005564,-0.6835988678448623,cohens_d,0.0024,10000,,0.38399999999999995,False
dutch_census,voice_heavy,LogisticRegression,KNeighborsClassifier,procedural_gap,0.054871359236747005,0.04751049697127784,0.06273643887023653,3.084921539032345,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,LogisticRegression,MLPClassifier,procedural_gap,0.00403641192516947,-0.004242777945121713,0.013237838887242252,0.1965594642917466,cohens_d,0.375,10000,,1.0,False
dutch_census,voice_heavy,LogisticRegression,XGBClassifier,procedural_gap,0.03741396101652954,0.028371876434854504,0.04721151264782604,1.6989685430847103,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,MLPClassifier,GradientBoostingClassifier,procedural_gap,-0.01416700032844449,-0.020140919809354722,-0.008167926704539906,-1.0122590473293738,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,MLPClassifier,KNeighborsClassifier,procedural_gap,0.05083494731157754,0.04382699518291478,0.05824322401674067,3.0261531693837616,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,MLPClassifier,XGBClassifier,procedural_gap,0.03337754909136007,0.027226696381048254,0.03959524350420421,2.3129046973896656,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,RandomForestClassifier,GradientBoostingClassifier,procedural_gap,-0.03776461934231518,-0.04393207466039503,-0.031025904283722823,-2.451109962666888,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,RandomForestClassifier,KNeighborsClassifier,procedural_gap,0.027237328297706847,0.02087544824181562,0.03398328780640117,1.7593705020092079,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,RandomForestClassifier,LogisticRegression,procedural_gap,-0.027634030939040162,-0.03653379196380942,-0.019334960412881477,-1.3704001369710523,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,RandomForestClassifier,MLPClassifier,procedural_gap,-0.02359761901387069,-0.02933606962144586,-0.01789024236668117,-1.7591867523198272,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,RandomForestClassifier,XGBClassifier,procedural_gap,0.009779930077489379,0.0028353255735243704,0.016634468947035484,0.6088987726585369,cohens_d,0.005,10000,,0.75,False
dutch_census,voice_heavy,XGBClassifier,GradientBoostingClassifier,procedural_gap,-0.04754454941980456,-0.05340567150107537,-0.041312868665022796,-3.367930824990831,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,XGBClassifier,KNeighborsClassifier,procedural_gap,0.017457398220217468,0.009334131278579875,0.02558280745973484,0.9231161246078791,cohens_d,0.0,10000,,0.0,True
dutch_census,voice_heavy,,,rank_disagreement,-0.43428571428571433,-0.5285714285714286,-0.3314285714285715,,spearman_rho,0.0,10000,Spearman ρ between procedural-rank and statistical-rank vectors over trained models; H₀: ρ=1,0.0,True
dutch_census,voice_heavy,GradientBoostingClassifier,KNeighborsClassifier,separability_gap,-8.5,-8.8,-8.2,-12.350213673365241,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,LogisticRegression,GradientBoostingClassifier,separability_gap,6.05,5.55,6.5,5.279549914016267,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,LogisticRegression,KNeighborsClassifier,separability_gap,-2.45,-2.8,-2.15,-3.227273896596471,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,LogisticRegression,MLPClassifier,separability_gap,4.05,3.35,4.75,2.5232220755399903,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,LogisticRegression,XGBClassifier,separability_gap,0.6,0.1,1.1,0.5251727826276826,cohens_d,0.0282,10000,model_b effectively deterministic across seeds (sd=0),1.0,False
dutch_census,voice_heavy,MLPClassifier,GradientBoostingClassifier,separability_gap,2.0,1.55,2.45,1.9493588689617931,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,MLPClassifier,KNeighborsClassifier,separability_gap,-6.5,-6.9,-6.05,-6.5,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,MLPClassifier,XGBClassifier,separability_gap,-3.45,-3.8012499999999987,-3.098750000000018,-3.8893345288009207,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,RandomForestClassifier,GradientBoostingClassifier,separability_gap,5.9,5.55,6.2,7.486654793697918,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,RandomForestClassifier,KNeighborsClassifier,separability_gap,-2.6,-2.95,-2.2,-2.9459087525546983,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,RandomForestClassifier,LogisticRegression,separability_gap,-0.15,-0.7,0.4,-0.11829392780339776,cohens_d,0.6284,10000,model_b effectively deterministic across seeds (sd=0),1.0,False
dutch_census,voice_heavy,RandomForestClassifier,MLPClassifier,separability_gap,3.9,3.4,4.35,3.484599973424484,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,RandomForestClassifier,XGBClassifier,separability_gap,0.45,-0.05,1.0,0.3645566545876581,cohens_d,0.103,10000,model_b effectively deterministic across seeds (sd=0),1.0,False
dutch_census,voice_heavy,XGBClassifier,GradientBoostingClassifier,separability_gap,5.45,5.1,5.8,6.601436020212385,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
dutch_census,voice_heavy,XGBClassifier,KNeighborsClassifier,separability_gap,-3.05,-3.4,-2.7,-3.6943816259904168,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,GradientBoostingClassifier,KNeighborsClassifier,procedural_gap,0.022908701458542215,0.015964856552074403,0.02949106172784926,1.4474119476634264,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,LogisticRegression,GradientBoostingClassifier,procedural_gap,0.0005681012361959503,-0.0071100128050990185,0.008860723447717241,0.029992193908884565,cohens_d,0.907,10000,,1.0,False
ibm_hr_attrition,consistency_heavy,LogisticRegression,KNeighborsClassifier,procedural_gap,0.023476802694738164,0.01771731530260808,0.0290702436434719,1.744336632845581,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,LogisticRegression,MLPClassifier,procedural_gap,-0.014219089472544844,-0.023385888525252627,-0.005293357371193975,-0.6702795550436451,cohens_d,0.0012,10000,,0.2052,False
ibm_hr_attrition,consistency_heavy,LogisticRegression,XGBClassifier,procedural_gap,0.02049831322395974,0.013766386458412654,0.027195081652717824,1.2917529318077468,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,MLPClassifier,GradientBoostingClassifier,procedural_gap,0.014787190708740794,0.006297422454514871,0.023644470383313885,0.746809614195304,cohens_d,0.0004,10000,,0.07680000000000001,False
ibm_hr_attrition,consistency_heavy,MLPClassifier,KNeighborsClassifier,procedural_gap,0.03769589216728301,0.03195628155167166,0.043904389755656956,2.7587694332480037,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,MLPClassifier,XGBClassifier,procedural_gap,0.034717402696504585,0.026515565521559058,0.0430889737180141,1.7854667937536461,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,GradientBoostingClassifier,procedural_gap,-0.03590892929299851,-0.04102040589499269,-0.03079037471264666,-2.9810939948213244,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,KNeighborsClassifier,procedural_gap,-0.013000227834456295,-0.0185286115189464,-0.007276301492805989,-0.9829524662830538,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,LogisticRegression,procedural_gap,-0.03647703052919446,-0.04261452507584791,-0.03052579729196805,-2.527617967403003,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,MLPClassifier,procedural_gap,-0.05069612000173931,-0.058907471547358994,-0.04287124583005842,-2.739076250670704,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,XGBClassifier,procedural_gap,-0.01597871730523472,-0.022650180212706577,-0.009308473326465512,-1.0195237458616448,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,XGBClassifier,GradientBoostingClassifier,procedural_gap,-0.01993021198776379,-0.026434529953092496,-0.013917509251803172,-1.3645224698625895,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,consistency_heavy,XGBClassifier,KNeighborsClassifier,procedural_gap,0.0029784894707784227,-0.004405918174269927,0.010137247720672623,0.1730599937333811,cohens_d,0.4376,10000,,1.0,False
ibm_hr_attrition,consistency_heavy,,,rank_disagreement,-0.017142857142857154,-0.12000000000000002,0.08571428571428572,,spearman_rho,0.0,10000,Spearman ρ between procedural-rank and statistical-rank vectors over trained models; H₀: ρ=1,0.0,True
ibm_hr_attrition,consistency_heavy,GradientBoostingClassifier,KNeighborsClassifier,separability_gap,-3.4,-4.15,-2.65,-1.9664438482831652,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,LogisticRegression,GradientBoostingClassifier,separability_gap,-1.7,-2.4,-1.05,-1.0673385677737224,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,LogisticRegression,KNeighborsClassifier,separability_gap,-5.1,-5.6,-4.6,-4.216232762198497,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,LogisticRegression,MLPClassifier,separability_gap,-3.95,-4.6,-3.4,-2.758799668289834,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,LogisticRegression,XGBClassifier,separability_gap,-2.9,-3.45,-2.3,-2.1126778791924363,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,MLPClassifier,GradientBoostingClassifier,separability_gap,2.25,1.7,2.9,1.5962497439414398,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,MLPClassifier,KNeighborsClassifier,separability_gap,-1.15,-1.55,-0.7,-1.105779992461201,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,MLPClassifier,XGBClassifier,separability_gap,1.05,0.5,1.6,0.7973305234224911,cohens_d,0.0002,10000,model_b effectively deterministic across seeds (sd=0),0.040400000000000005,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,GradientBoostingClassifier,separability_gap,5.35,5.0,5.7,6.582770581289947,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,KNeighborsClassifier,separability_gap,1.95,1.35,2.5,1.4807566863560548,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,LogisticRegression,separability_gap,7.05,6.55,7.55,5.919520551712962,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,MLPClassifier,separability_gap,3.1,2.6,3.55,2.7698102352861285,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,RandomForestClassifier,XGBClassifier,separability_gap,4.15,3.6,4.7,3.170658006884468,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,consistency_heavy,XGBClassifier,GradientBoostingClassifier,separability_gap,1.2,0.55,1.8,0.8354395152693397,cohens_d,0.0008,10000,model_b effectively deterministic across seeds (sd=0),0.1464,False
ibm_hr_attrition,consistency_heavy,XGBClassifier,KNeighborsClassifier,separability_gap,-2.2,-2.95,-1.45,-1.2258117225271454,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,GradientBoostingClassifier,KNeighborsClassifier,procedural_gap,0.02845205459869888,0.01616435180236154,0.040046090678821096,1.0191666918512325,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,LogisticRegression,GradientBoostingClassifier,procedural_gap,-0.00445745047587891,-0.01808900436369097,0.010293829570060042,-0.13217518480277057,cohens_d,0.5238,10000,,1.0,False
ibm_hr_attrition,equal_weights,LogisticRegression,KNeighborsClassifier,procedural_gap,0.02399460412281997,0.013743352292023104,0.03392512901683873,1.0049705608142805,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,LogisticRegression,MLPClassifier,procedural_gap,-0.045442950610085235,-0.06208849994321995,-0.029399283266553382,-1.18485675104291,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,LogisticRegression,XGBClassifier,procedural_gap,0.008445114980719792,-0.0033904310539160727,0.020185074110457255,0.30236001242496463,cohens_d,0.1636,10000,,1.0,False
ibm_hr_attrition,equal_weights,MLPClassifier,GradientBoostingClassifier,procedural_gap,0.04098550013420633,0.025580597285824028,0.057053512160053,1.142148451635434,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,MLPClassifier,KNeighborsClassifier,procedural_gap,0.06943755473290522,0.059011434043502085,0.08071908815267609,2.798260517225081,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,MLPClassifier,XGBClassifier,procedural_gap,0.053888065590805036,0.03924312655240104,0.06889005411198336,1.5493432089921129,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,GradientBoostingClassifier,procedural_gap,-0.06802727908098276,-0.07716361831906217,-0.05883663158952291,-3.159618070298127,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,KNeighborsClassifier,procedural_gap,-0.03957522448228389,-0.04932441303491136,-0.029440324058466916,-1.690991206999448,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,LogisticRegression,procedural_gap,-0.06356982860510386,-0.07454495947735322,-0.05294464201409292,-2.471551768665378,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,MLPClassifier,procedural_gap,-0.1090127792151891,-0.12405681806415461,-0.09491616326526581,-3.2325559297151916,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,XGBClassifier,procedural_gap,-0.05512471362438407,-0.06686175065816469,-0.043471702225922365,-2.0049276362739366,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,equal_weights,XGBClassifier,GradientBoostingClassifier,procedural_gap,-0.012902565456598703,-0.02425057224572653,-0.00230528740565591,-0.5004618093143085,cohens_d,0.0174,10000,,1.0,False
ibm_hr_attrition,equal_weights,XGBClassifier,KNeighborsClassifier,procedural_gap,0.015549489142100175,0.0026146389842766644,0.02804327821538391,0.5155959480832564,cohens_d,0.018,10000,,1.0,False
ibm_hr_attrition,equal_weights,,,rank_disagreement,0.02,-0.08571428571428572,0.11142857142857143,,spearman_rho,0.0,10000,Spearman ρ between procedural-rank and statistical-rank vectors over trained models; H₀: ρ=1,0.0,True
ibm_hr_attrition,equal_weights,GradientBoostingClassifier,KNeighborsClassifier,separability_gap,-2.95,-3.65,-2.2,-1.7039307961397268,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,LogisticRegression,GradientBoostingClassifier,separability_gap,-1.3,-2.15,-0.5,-0.6491464211682026,cohens_d,0.0002,10000,model_b effectively deterministic across seeds (sd=0),0.040400000000000005,True
ibm_hr_attrition,equal_weights,LogisticRegression,KNeighborsClassifier,separability_gap,-4.25,-4.85,-3.55,-2.7388621944556792,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,LogisticRegression,MLPClassifier,separability_gap,-3.0,-3.6,-2.45,-2.2426350047892063,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,LogisticRegression,XGBClassifier,separability_gap,-1.25,-1.85,-0.65,-0.8432543176950695,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,MLPClassifier,GradientBoostingClassifier,separability_gap,1.7,1.1,2.3,1.2316049807991527,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,MLPClassifier,KNeighborsClassifier,separability_gap,-1.25,-1.65,-0.8,-1.22603611568421,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,MLPClassifier,XGBClassifier,separability_gap,1.75,1.2,2.4,1.24152757862112,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,GradientBoostingClassifier,separability_gap,5.4,4.9,5.85,4.726555043649145,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,KNeighborsClassifier,separability_gap,2.45,2.0,2.9,2.333194108813782,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,LogisticRegression,separability_gap,6.7,6.25,7.15,6.198336016171547,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,MLPClassifier,separability_gap,3.7,3.4,3.95,5.632116094978608,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,RandomForestClassifier,XGBClassifier,separability_gap,5.45,5.0,5.85,5.457185237134714,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,equal_weights,XGBClassifier,GradientBoostingClassifier,separability_gap,-0.05,-0.75,0.6,-0.03250737915714363,cohens_d,0.961,10000,model_b effectively deterministic across seeds (sd=0),1.0,False
ibm_hr_attrition,equal_weights,XGBClassifier,KNeighborsClassifier,separability_gap,-3.0,-3.65,-2.3,-1.8874586088176875,cohens_d,0.0,10000,model_b effectively deterministic across seeds (sd=0),0.0,True
ibm_hr_attrition,rank_aggregate,GradientBoostingClassifier,KNeighborsClassifier,procedural_gap,0.288,0.2497142857142857,0.32485714285714284,3.2710000520914266,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,rank_aggregate,LogisticRegression,GradientBoostingClassifier,procedural_gap,-0.19657142857142856,-0.238,-0.15199999999999997,-1.9324494514151667,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,rank_aggregate,LogisticRegression,KNeighborsClassifier,procedural_gap,0.09142857142857148,0.05857142857142863,0.12285714285714289,1.2140590570229264,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,rank_aggregate,LogisticRegression,MLPClassifier,procedural_gap,-0.22714285714285715,-0.2674285714285714,-0.18285714285714283,-2.280263028776947,cohens_d,0.0,10000,,0.0,True
ibm_hr_attrition,rank_aggregate,LogisticRegression,XGBClassifier,procedural_gap,-0.028571428571428546,-0.06714999999999997,0.012285714285714313,-0.3028766421039668,cohens_d,0.1714,10000,,1.0,False
ibm_hr_attrition,rank_aggregate,MLPClassifier,GradientBoostingClassifier,procedural_gap,0.030571428571428562,-0.007714285714285734,0.07057142857142858,0.33490732253241906,cohens_d,0.124,10000,,1.0,False
ibm_hr_attrition,rank_aggregate,MLPClassifier,KNeighborsClassifier,procedural_gap,0.3185714285714286,0.28885714285714287,0.35,4.448775149987774,cohens_d,0.0,10000,,0.0,True
